Signature ID,Percent Overlap (P915_H_p),adj p-val (P915_H_p),Overlap (P915_H_p),Score (P915_H_p)
WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER,58.7,0.0149590164,PRKDC|MSH6|ATM|MAPK14|HSD17B7|MTOR|RPTOR|PAK1|RICTOR|SMAD3|STAT1|CHEK2|EIF4EBP1|SMARCA4|CHEK1|SMARCC1|MAP2K2|SOS1|CASP3|SMAD2|MAPK3|CDC25B|TSC2|PXN|SMARCD2|MAPK1|CDK2|MAPK8|RAF1|ABCC4|FKBP5|BRCA1|ARID1B|SMARCC2|ATF1|ARID1A|PTPN11|BLM|SPRY1|BAD|CRK|RAPGEF1|PTK2B|ATR|DOCK1|RAD50|JUN|BARD1|RAP1A|AR|CDK1|GAB1|TSC1|NDRG1|ELK1|E2F1|PLK1|ACTL6A|SPRY2|ETV4|RB1|HSD17B4|CDC25A|STAT3,4.1560997963
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,54,0.0149590164,FLNA|ZNF318|RAN|RNF14|NCOR2|NCOA2|SMAD3|NCOR1|NCOA3|KAT7|SIN3A|SRC|BRCA1|FKBP4|NR2C2|NCOA1|LIMK2|FOXO1|EP300|RAD9A|STUB1|GSK3B|PIK3R1|TGFB1I1|JUN|AR|PATZ1|PIK3R2|PTK2|CREB1|CREBBP|TGIF1|KAT2B|CTNNB1|EGFR|ROCK2|DAXX|CCNE1|RB1|KAT5|STAT3|RELA|SIRT1|PIAS2|PIAS1|RAC1|DSTN,-3.8566999435
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY,55.3,0.1661128368,FASN|SOS2|MAPK14|CBLB|SHC1|MTOR|RPTOR|RICTOR|PRKAB2|PIK3C2A|PTPN1|RPS6KA3|MAPK12|GYS1|CBL|EIF4EBP1|MAPK7|PRKAB1|MAP2K4|RPS6KA1|MAP3K11|MAP2K2|MAP3K7|SOS1|IRS2|MAPK3|MAP3K3|MAP4K4|PDPK1|TSC2|MAP3K1|FLOT1|SLC2A1|IRS4|MAPK1|RXRA|SREBF2|MAPK8|RAF1|MAP4K2|MAP3K9|MAPKAP1|MAP3K4|CRK|RAPGEF1|MINK1|FOXO1|GSK3B|PIK3R1|RPS6KB1|MAP4K5|MAP2K7|RPS6KA4|MAPK4|PIK3R2|MAP3K12|TSC1|MAP2K3|PIK3CD|MAP3K2|MAPK9|FOXO3|FLOT2|MAPK6|MAP4K3|PRKAA1|CAP1|PIK3C3|PIK3R4|EXOC7|TRIP10|PRKAG2|AKT2,2.5522999763
WP_APOPTOSIS,27.3,0.9800682962,RIPK1|SCAF11|MAP2K4|HELLS|CASP3|MAP3K1|NFKB1|TP73|BAD|BNIP3L|PIK3R1|XIAP|JUN|IKBKB|BBC3|IKBKG|CASP6|BCL2L11|BOK|FAS|CASP4|DFFA|RELA|CASP2,0.0812000036
WP_APOPTOSIS_MODULATION_AND_SIGNALING,29.3,0.5937673537,RIPK1|AIFM1|MADD|IRAK1|CASP3|MAPK3|NFKB1|PTPN13|MAPK8|BNIP3|PRKD1|BAG3|PEA15|BAD|XIAP|JUN|IKBKB|BBC3|DAXX|BIRC7|CASP6|BCL2L11|BOK|FAS|CASP4|DFFA|CASP2,-1.2702000141
WP_APOPTOSIS_RELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,49.1,0.0149590164,HSPB1|VIM|SQSTM1|PAK2|ERBB3|ABL1|RIPK2|HELLS|ETS1|CTNNA1|NFKB1|MAPK1|SERBP1|JUND|GCLC|CDKN1B|PTK2B|AXIN1|RPS6KB1|PKN1|IER3|BCL3|HSPD1|PTK2|NET1|CDKN1A,4.0322999954
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,21.6,0.4125356916,LMNA|EMD|DMD|CTNNA1|ACTB|ITGB5|ITGB1|JUP|ACTN4|ITGA4|ATP2A2|CTNNB1|ACTN1|ACTN2|SLC8A1|DAG1,1.6671999693
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,45.7,0.7382544991,NCOR2|CDC37|NF1|NFKB1|SRC|MAPK1|CDK2|NCOA7|RAF1|GCLC|HSP90AA1|PSRC1|CDKN1B|EP300|NRIP1|E2F1|EGFR|RB1|ARNT|RELA|CDKN1A,0.8051999807
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873,31.1,0.7777307692,CDC37|SRC|PTGES3|JUND|HSP90AA1|NCOA1|CAP2|CDKN1B|EP300|JUN|MYOF|EGFR|SLC7A5|ARNT,0.7026000023
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE,73.3,0.0101860465,NBN|PRKDC|TRIM28|HSPB1|ATM|RIF1|MTOR|TP53BP1|RNF8|LBR|MDC1|HMGN1|CHEK2|CHEK1|RNF168|SMC1A|BUB1|TSC2|NFKB1|RBBP8|CDK5|STK11|ATR|G6PD|RAD50|ATF2|RNF20|AURKB|CDK1|HDAC4|IKBKG|PRKAA1|KAT5,9.007399559
WP_ATM_SIGNALING_PATHWAY,70,0.0101860465,NBN|RIPK1|ATM|TP53BP1|MDC1|CHEK2|FANCD2|CHEK1|ABL1|SMC1A|CDC25C|AP3B2|CDK2|BRCA1|TP73|RAD9A|TLK1|RAD50|JUN|ATF2|CDK1|CREB1|IKBKG|MAPK9|CCNE1|CDC25A|CDKN1A|CASP2,4.1782999039
WP_AUTOPHAGY,60,0.8540153998,MTOR|RPTOR|PRKAB2|PRKAB1|ULK1|ATG9A|RB1CC1|AMBRA1|AKT1S1|WIPI2|UVRAG|ATG16L1|PRKAA1|DEPTOR|PIK3C3|PIK3R4|ATG13|PRKAG2,-0.4609000087
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING,48.8,0.0149590164,ACACA|HSPB1|MAPK14|VIM|SHC1|MTOR|SMAD3|PLCG1|RPS6KA3|ABL1|RPS6KA1|MAP2K2|SMAD2|MAPK3|ZEB2|PDPK1|SLC2A1|NFKB1|PARP1|SRC|MAPK1|MAPK8|RAF1|PDCD4|GSK3B|PIK3R1|ITGB1|RPS6KB1|JUN|LDHA|RPS6KA4|GAB1|NDRG1|ELK1|PTK2|MAPK9|CTNNB1|RPS6|RELA|CDH1,3.8145999908
WP_BARDET_BIEDL_SYNDROME,33,0.7885545567,USP9X|ARL3|NEK1|RP2|SCAPER|SDCCAG8|GLI3|KIF7|PKD2|TRIM32|OCRL|BBS2|INPP5E|IFT43|SCLT1|CEP41|TRAF3IP1|RAB23|CEP164|GLI2|FLCN|DCDC2|ARL13B|EVC|IFT140|CEP290|SUFU|GPR161|LZTFL1,0.6258999705
WP_BASE_EXCISION_REPAIR,35.5,0.7294018904,HMGB1|POLD3|XRCC1|MBD4|LIG1|POLE|PARP1|POLE3|PNKP|LIG3|UNG,0.8794999719
WP_BDNF_TRKB_SIGNALING,48.5,0.5937673537,SHC1|MTOR|MKNK1|PLCG1|EIF4EBP1|RPS6KA1|SOS1|TSC2|BRAF|MAPK1|GAB2|RPS6KB1|EEF2K|GAB1|TSC1|CREB1,-1.2411999702
WP_BLADDER_CANCER,42.5,0.5978924939,ERBB2|ARAF|MAP2K2|BRAF|SRC|MAPK1|RAF1|DAPK2|PIK3R1|RASSF1|PIK3R2|E2F1|EGFR|DAPK1|RB1|CDKN1A|CDH1,-1.1671999693
WP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,62,0.0149590164,CAMK4|NSF|MAPK14|SHC1|MTOR|PLCG1|STAT5B|SQSTM1|STAT1|EEF2|RPS6KA3|CYFIP1|EIF4EBP1|PRKCD|MAPK7|KIDINS220|RPS6KA1|MAP2K2|YBX1|DPYSL2|CASP3|IRS2|MAPK3|PDPK1|TSC2|MAP3K1|MARCKS|NFKB1|SHC4|SRC|MAPK1|EIF2S2|APC|MAPK8|RAF1|TIAM1|PTPN11|RANBP9|SIRPA|CDK5|BAD|STAT5A|CDKL5|PTK2B|GSK3B|PIK3R1|CFL1|RPS6KB1|DLG1|RHOG|JUN|MEF2A|MEF2C|RAP1A|NCK1|SH2B1|SH2B2|EIF2S1|IKBKB|NCK2|PIK3R2|CRTC1|ELK1|MAP3K2|KSR1|RAB3A|LINGO1|CREB1|IKBKG|MAPK9|FOXO3|ADAM17|CTNNB1|NFATC4|NGFR|PRKAA1|NCAM1|RPS6|FRS2|GRIP1|STAT3|RELA|IGF2BP1|RAC1|FYN,-4.0945000648
WP_BREAST_CANCER_PATHWAY,31.2,0.9800682962,NBN|SOS2|ATM|SHC1|MTOR|ERBB2|ARAF|NCOA3|MAP2K2|SOS1|MAPK3|BRCA2|AKT3|BRAF|PARP1|SHC4|MAPK1|NFKB2|APC|CSNK1A1|RAF1|BRCA1|APC2|NCOA1|FZD6|GSK3B|ATR|PIK3R1|AXIN1|DDB2|RPS6KB1|RAD50|JUN|SKP1|NOTCH2|PIK3R2|PIK3CD|E2F1|NOTCH1|CTNNB1|LRP6|EGFR|CSNK2B|E2F3|DLL3|RB1|CDKN1A|AKT2,0.0606999993
WP_BURN_WOUND_HEALING,14.7,0.4349595894,HMGB1|SMAD3|CASP3|CDK16|NFKB1|BRD4|S100A11|ACTA1|LGALS1|TNC|ICAM1,1.6207000017
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,52.2,0.9279661017,GTF2I|MAPK14|SHC1|PLCG1|CBL|PRKCD|PIP5K1A|RPS6KA1|MAP2K2|MAP3K7|SOS1|PTPN18|PDPK1|ETS1|BRAF|NFKB1|NFATC2|MAPK1|MAPK8|RAF1|PTPN11|GAB2|SH3BP2|CRK|RAPGEF1|FOXO1|NFATC3|GSK3B|BCL10|PIK3R1|JUN|ATF2|NCK1|MAPK4|PLCG2|IKBKB|BCL6|PIK3R2|GAB1|ELK1|CREB1|IKBKG|MAPK9|LYN|RELA|LCK|RAC1|FYN,-0.2509999871
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,25.2,0.0101860465,PLCB3|CAMK4|ITPR1|ITPR3|PRKCD|PRKCH|RGS10|PRKCE|STIM2|PRKAR2A|ADCY9|PRKD1|RGS14|CAMK2D|ARRB1|PRKAR2B|FKBP1A|YWHAG|PRKCQ|GJB1|YWHAZ|PRKAR1B|RGS3|YWHAQ|ATP2A2|ADCY3|ADCY2|GNG12|GNB2|ADCY6|YWHAE|PRKACA|ATP1B3|ATP2B1|SLC8A1|PRKCA|CAMK2B|CAMK2G,-3.9897999763
WP_CAMKK2_PATHWAY,72.7,0.6517374632,CAMK4|STIM1|MTOR|RPTOR|SQSTM1|GIT1|ARHGEF7|DNM1L|SMC1A|MAPK3|WFS1|NFATC2|MAPK1|RAF1|EP300|TSC1|HDAC4|CREB1|HMOX1|CAMKK2|ICAM1|RELA|SIRT1|RAC1,1.0271999836
WP_CARDIAC_HYPERTROPHIC_RESPONSE,56.4,0.6277641278,MAPK14|MTOR|MAPK7|CDK9|MAP2K4|MAP2K2|MAP3K7|MAPK3|PDPK1|MAP3K1|NFKB1|NFATC2|MAPK1|CDK7|MAPK8|RAF1|PRKD1|CAMK2D|IKBKE|GSK3B|MAP2K7|MEF2A|IKBKB|MAP2K3|HDAC4|IKBKG|HDAC5|HDAC7|PRKCA|RAC1|AKT2,-1.0741000175
WP_CELL_CYCLE,59.2,0.3076739563,PRKDC|ATM|MCM3|ANAPC1|SMAD3|MCM6|CHEK2|CHEK1|MCM2|ABL1|CDC16|SMC1A|CDC25C|TTK|BUB1|SMAD2|ESPL1|CDC25B|ORC1|SKP2|RBL1|PKMYT1|MCM7|ANAPC7|CDK7|CDK2|CDC7|ANAPC5|DBF4|SMC3|MCM4|MCM5|RBL2|WEE1|STAG2|STAG1|CDKN1B|EP300|GSK3B|ATR|CDC27|ANAPC4|CCNE2|ZBTB17|SKP1|ANAPC2|CDK1|YWHAG|TFDP2|BUB3|YWHAZ|ORC6|YWHAQ|E2F1|PLK1|CDC6|CDC20|ORC2|PTTG1|E2F3|CCNE1|RB1|E2F5|CCNH|TFDP1|MAD1L1|YWHAE|CCNB2|CDC25A|CDKN1A|CDC23,1.9594000578
WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION,18.9,0.9140816449,HOMER3|GPHN|NES|PPFIA1|CNP|PCLO|SHANK3|RIMS2|ITGB1|DLG1|MBP|SNAP25|MAP2|ERC1|GATA4|SOX10|FOXD3|NOTCH1|NGFR|CASK|TNC|GLUL|BSN|ROBO1|CDH1,0.3086999953
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,50,0.0101860465,PAK1|KIDINS220|TRIO|PARD3|AKT3|TIAM1|JUN|ARF1|EFNB2|NGFR|EFNB3|STAT3|RAC1|AKT2|EFNB1,-4.9217000008
WP_CHEMOKINE_SIGNALING_PATHWAY,29.1,0.4489708927,PLCB3|SOS2|STAT2|SHC1|PAK1|PREX1|STAT5B|STAT1|PRKCD|SOS1|MAPK3|PARD3|PXN|AKT3|BCAR1|BRAF|NFKB1|SHC4|MAPK1|ADCY9|RAF1|TIAM1|WASL|ARRB1|CRK|PTK2B|GSK3B|PIK3R1|RAP1A|IKBKB|PIK3R2|PIK3CD|PTK2|IKBKG|PLCB1|FOXO3|LYN|PLCB2|ADCY3|ROCK2|ADCY2|GNG12|GNB2|ADCY6|STAT3|RELA|RAC1|AKT2,-1.5970000029
WP_CHOLESTEROL_METABOLISM,20.8,0.1002311266,LDLRAP1|HSD17B7|HMGCS1|LBR|SOAT1|DHCR7|OSBPL5|VAPA|FDPS|PMVK|MVD|VDAC1|NSDHL|STARD3|FDFT1,2.9546000957
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCH_RUSSELL_PATHWAYS,29.8,0.0101860465,FASN|HSD17B7|HMGCS1|LBR|SOAT1|DHCR7|SREBF2|FDPS|PMVK|MVD|ACSL4|NSDHL|ACSL3|FDFT1,4.494699955
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,42.5,0.7382544991,MSH6|SMAD3|ARAF|MLH1|TBK1|CASP3|SMAD2|MAPK3|AKT3|BRAF|MAPK1|APC|CSNK1A1|MAPK8|RAF1|EXOC2|APC2|APPL1|BAD|GSK3B|AXIN1|DDB2|JUN|BBC3|MAPK9|CTNNB1|BCL2L11|CDKN1A|RALA|RAC1|AKT2,-0.7860000134
WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION,21.7,0.350518964,PRKD3|PRKCD|PRKCH|PRKCE|SLC2A1|PRKCQ|SNAP25|PRKCI|SLC2A3|PRKCA,1.8830000162
WP_CILIARY_LANDSCAPE,43.7,0.0101860465,MFAP1|COPS3|TNKS1BP1|RBM14|VIM|WNK1|EXOC4|MCM3|CNOT1|ARFGAP3|VAPB|DDX5|EHBP1|TFAP2A|DYNC1LI1|MCM6|CEP170|EXOC3|PGRMC2|EIF5B|EFTUD2|RAB3IL1|MCM2|POM121|AIMP1|NUDC|EXOC1|NUP133|NUP88|TBC1D4|EXOSC2|APMAP|MAPRE2|RABEP2|IQGAP2|DOCK5|COPS8|IFT88|NFKB1|RAB2A|LRPPRC|MCM7|TFAP2C|ARHGDIA|APC|SNAP29|EXOC2|BBS2|RANBP10|YAP1|MCM4|RANBP9|MCM5|CEP97|WEE1|MCM9|PAFAH1B1|ERF|EXOSC9|DYNC1I2|RAB14|WDR26|IFT43|RPGR|SMC4|EXOC8|IQGAP1|COPS5|TRAF3IP1|TIPRL|DYNC1H1|RAB8A|CREBBP|MYL6|CTNNB1|EXOSC4|ANKS6|PSMD8|ARL8B|IQGAP3|ACSL3|RB1|EXOC5|WHRN|STOM|IFT140|CEP290|CD2BP2|EXOC7|PSMD12|RAC1|LZTFL1|CDR2|PSMC6,5.0626997948
WP_CILIOPATHIES,31,0.9906068178,ATXN10|USP9X|ARL3|TMEM17|NEK1|NEK9|CENPF|RP2|DNAAF2|SDCCAG8|TTBK2|GLI3|KIAA0753|KIF7|PKD2|OFD1|CSPP1|TRIM32|OCRL|ARL2BP|BBS2|DDX59|NPHP4|INPP5E|POC1B|ALMS1|CEP78|C2CD3|IFT43|SCLT1|CEP41|TRAF3IP1|RAB23|SPAG1|CEP164|GLI2|FLCN|FAM161A|CEP120|CCNO|TOPORS|CCDC28B|ANKS6|PLK4|DCDC2|PIK3R4|ARL13B|ADCY6|EVC|IFT140|CEP290|SUFU|HYLS1|AHI1|GPR161|TMEM237|LZTFL1,-0.0272000004
WP_CIRCADIAN_RHYTHM_GENES,33.3,0.0101860465,METTL3|PRKDC|THRAP3|DHX9|OGT|RAI1|RBM4|NONO|MYBBP1A|HNRNPD|NCOA2|DDX5|TOP2A|SFPQ|MAGEL2|NCOR1|RELB|SIN3A|PPP1CB|TIMELESS|SETX|RBM4B|CRY1|NFIL3|MTA1|DYRK1A|CLOCK|PHLPP1|KDM5A|MAPK8|PSPC1|JUND|PPP1CA|PML|MAGED1|CRY2|EP300|PER3|NRIP1|GSK3B|EZH2|TYMS|JUN|BHLHE41|CSNK1D|SKP1|TOP1|ZFHX3|HDAC3|NAMPT|CRTC1|CSNK1E|PRKG2|CREB1|MAPK9|NGFR|GFPT1|ID4|PRKAA1|ROCK2|PER1|HNRNPU|SUV39H2|ARNT|FAS|SIRT1|SUV39H1,5.8404998779
WP_CKAP4_SIGNALING_PATHWAY_MAP,36.9,0.513130148,ATM|MAPK14|VIM|SMAD3|STAT1|CHEK2|MAP2K2|CASP3|PARD3|NFKB1|SRC|MAPK1|TJP1|BRCA1|CDKN1B|RAD9A|WASF3|PTK2B|GSK3B|ITGB1|DUSP6|JUN|CKAP4|CDK1|GLI2|CD44|E2F1|CTNNB1|NGFR|EGFR|CCNE1|CAND1|GOLPH3|BCL2L11|CCNB2|DAP3|FAS|CASP4|CD74|RELA|CDH1,1.4357999563
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,51.8,0.6827445375,ACACA|FASN|PBRM1|MTOR|RPTOR|SQSTM1|GRB10|KDM5C|ACLY|TPI1|TSC2|PHGDH|SLC2A1|ENO1|BAP1|PGK1|ENO2|HK1|SETD2|PKLR|EP300|ALDOA|PGM2|AKT1S1|PFKM|LDHA|BHLHE41|PFKP|GPI|TSC1|KSR1|GAPDH|CREBBP|PGM1|EGFR|LDHB|PSAT1|DEPTOR|PGBD5|MDH1|CEP290|ARNT|STAT3|PFKL,-0.9197999835
WP_CLOCK_CONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,26.2,0.9279661017,HMGB1|MTOR|SQSTM1|PLEKHM1|ULK1|CRY1|RB1CC1|CLOCK|ATG4C|AMBRA1|VCP|BHLHE41|BMPR2|EFNB2|NOTCH1|ATG16L1|PIK3C3|FYCO1|NFATC1|ATG13|PER1,0.182099998
WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,55.9,0.3033069531,NIPBL|PDS5A|PPP2R5D|PDS5B|SMC1A|ESPL1|ESCO2|APC|CDCA5|SMC3|STAG2|AURKB|CDK1|PLK1|PPP2R5C|PTTG1|ESCO1|PPP2R5A|PPP2CB,-2.1463000774
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,34.1,0.7603691816,CAMK4|ARAF|PPP1CB|MAP2K2|MAPK3|MAPK1|RAF1|ACTB|PPP1CA|RAP1A|CREB1|GJB1|PRKACA|PRKCA,0.7712000012
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,17.9,0.4272910188,DLGAP5|MARK1|MARK2|SCRIB|CASP3|PARD3|TYRO3|MARK3|PARD6G|XIAP|ATP11A|MBP|ATP8B2|PARD6B|PRKCI|CAP1|ATP11C|ATP10A|FAS,-1.6541999578
WP_COPPER_HOMEOSTASIS,32.1,0.5051765475,SLC31A1|COX17|CASP3|APC|ATP7A|ADAM10|COMMD1|FOXO1|GSK3B|XIAP|ATP7B|JUN|ATOX1|CCS|FOXO3|ADAM17|ADAM9,-1.4284000397
WP_CORI_CYCLE,70.6,0.5431965066,TPI1|SLC2A1|PGK1|HK1|ALDOA|G6PD|PGAM1|LDHA|PFKP|TALDO1|GPI|GAPDH,-1.4270999432
WP_CORTICOTROPIN_RELEASING_HORMONE_SIGNALING_PATHWAY,36.6,0.0958191541,TRIM28|ACACA|MAPK14|NCOA2|PLCG1|TFAP2A|PRKCD|CASP3|MAPK3|BRAF|NFKB1|PARP1|MAPK1|MAPK8|RAF1|JUND|HSP90AA1|ARRB1|GSK3B|PLCG2|FOSL2|JUP|PRKCQ|ELK1|PTK2|CREB1|MAPK9|NR4A1|CTNNB1|PRKCI|GNB2|CRHR1|RELA|PRKCA,2.6691000462
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,52.3,0.0101860465,RPL3|RPL34|RPL30|RPS2|RPS3|RPL23|RPL7|RPL24|RPS6KA3|RPL18|RPS10|RPL13|RPS6KA1|RPS20|RPL12|RPL11|RPS28|RPS27|RPS16|RPS23|RPS13|RPL4|RPS29|RPL26|RPS7|RPL29|RPS8|RPL6|RPS6KB1|RPS5|RPL18A|RPSA|RPL15|RPL31|RPLP2|RPS4X|RPL22|RPL17|RPS6|RPS17|RPS3A|RPL5|RPL23A|RPL21|FAU|RPLP0,4.4176001549
WP_CYTOSOLIC_DNA_SENSING_PATHWAY,19.2,0.0360671937,RIPK1|TRIM25|ADAR|CYLD|TBK1|POLR3C|NFKB1|MAVS|IKBKE|IKBKB|IKBKG|TREX1|POLR3G|RELA,3.5773000717
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,23.3,0.0964460299,ILK|GLI3|SALL1|SPRY1|ITGB1|ROBO2|GLI2|BMPR2|CTDNEP1|CTNNB1|EYA1|ETV4|GRIP1|ROBO1,-2.853399992
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALING_BY_CNV,30.3,0.3597336293,CYFIP1|MAPK3|MAPK1|TJP1|CAMK2D|DLG1|YWHAG|DLGAP1|CAMK2B|CAMK2G,-1.7984000444
WP_DISTURBED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,23,0.6770173477,STIM1|SMAD3|ITPR1|ITPR3|DMD|SMAD2|PLA2G4A|NFKB1|CAMK2D|SNTB1|FKBP1A|DTNA|HSPA9|PRKAA1|VDAC1|SLC25A5|DAG1,-0.9017999768
WP_DNA_DAMAGE_RESPONSE,52.2,0.0101860465,NBN|PRKDC|RFC1|ATM|RAD52|CHEK2|FANCD2|CHEK1|ABL1|ATRIP|SMC1A|CASP3|CDC25C|CDK2|BRCA1|RAD17|TLK2|PML|CDK5|CDKN1B|RAD9A|TLK1|ATR|DDB2|RAD50|CCNE2|CDK1|BBC3|CREB1|E2F1|CCNE1|RB1|CCNB2|CDC25A|FAS|CDKN1A,5.2080001831
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,37.3,0.9175176748,HMGB1|SOS2|ATM|SHC1|SMAD3|PIK3C2A|ERBB2|ABL1|MAP3K7|SOS1|MAP3K1|AKT3|NFKB1|MAPK1|NFKB2|APC|MAPK8|TP73|MAP3K4|RBL2|CDKN1B|BAD|GSK3B|PIK3R1|AXIN1|JUN|BCL6|PIK3R2|BBC3|PIK3CD|MAPK9|FOXO3|PPP2R5C|CTNNB1|PIK3C3|PIK3R4|BCL2L11|PIK3C2B|CDKN1A|RAC1|AKT2,-0.2446999997
WP_DNA_IR_DAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,66.7,0.0101860465,NBN|PRKDC|TRIM28|ATM|RAD52|TP53BP1|MDC1|CHEK2|FANCD2|CHEK1|MCM2|MLH1|CLSPN|BRIP1|HERC2|ATRIP|RECQL4|SMC1A|CDC25C|RMI1|UIMC1|XRCC5|BRCA2|TOPBP1|PARP1|SMARCAL1|CDK2|FANCI|BRCA1|MCPH1|SMARCC2|RBBP8|RAD17|PALB2|PML|FOXM1|RAD9A|ATR|RAD50|BARD1|RPA1|RECQL5|WRN|CDK1|BCL6|CEP164|RECQL|IKBKG|USP1|EXO1|E2F1|PLK1|UPF1|DCLRE1A,6.5848999023
WP_DNA_IR_DOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM,72.7,0.0101860465,NBN|PRKDC|TRIM28|ATM|RAD52|RIF1|TP53BP1|RNF8|MDC1|CHEK2|FANCD2|CHEK1|ABL1|SMC1A|CASP3|CDC25C|BRCA2|PARP1|BRCA1|MCPH1|STK3|SMC3|RAD17|YAP1|TP73|BLM|CDK5|RAD9A|ATR|RAD50|ATF2|RASSF1|LATS1|EXO1|HSF1|E2F1|UPF1|ACTL6A|TERF2|KAT5,8.0895004272
WP_DNA_MISMATCH_REPAIR,47.8,0.0278776692,RFC1|MSH6|PMS2|POLD3|MLH1|LIG1|POLE|RPA1|POLE3|EXO1|RFC3,3.2699999809
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,49.2,0.0101860465,HMGB1|NBN|PRKDC|RFC1|MSH6|ATM|RAD52|PMS2|XRCC6|POLD3|FANCD2|XRCC1|CHEK1|RAD51C|MLH1|ERCC6|BRIP1|MBD4|LIG1|XPC|ERCC5|CUL4B|XRCC5|POLE|BRCA2|PARP1|CDK7|FANCI|BRCA1|CUL4A|PALB2|ATR|DDB2|RAD50|RAD23A|RPA1|RAP1A|WRN|POLE3|MGMT|CETN2|USP1|EXO1|PNKP|ERCC3|RAD23B|REV1|REV3L|FANCE|LIG3|TERF2|MNAT1|POLM|FANCM|CCNH|UNG|FAAP100|DDB1|RFC3,3.4914000034
WP_DNA_REPLICATION,50,0.6681779299,RFC1|MCM3|POLD3|POLA1|MCM6|MCM2|POLE|ORC1|MCM7|CDK2|CDC7|DBF4|CDT1|MCM4|MCM5|POLA2|RPA1|ORC6|CDC6|ORC2|RFC3,1.0213999748
WP_DRAVET_SYNDROME,35.7,0.7988910371,MTOR|RICTOR|CHD2|NFKB1|MAPKAP1|PRR5|FGF13|STXBP1|PRKCA|PRR5L,0.6186000109
WP_DYRK1A_INVOLVEMENT_REGARDING_CELL_PROLIFERATION_IN_BRAIN_DEVELOPMENT,58.1,0.1761246544,SMARCB1|MTOR|RPTOR|LIN9|CASP3|LIN54|TSC2|DYRK1A|RBL1|CSNK1A1|EIF2B5|RBL2|CDKN1B|CRY2|FOXO1|GSK3B|AKT1S1|LIN52|LATS2|TFDP2|RBBP4|TSC1|TFAP4|CREB1|NOTCH1|DEPTOR|PSEN1|APH1A|SPRY2|NFATC1|E2F5|TFDP1|DNM1|SIRT1|RAD54L2|REST,-2.3879001141
WP_EBOLA_VIRUS_INFECTION_IN_HOST,38,0.9856929637,FLNB|FLNA|RFC1|PAK1|PRKRA|TSG101|STAT1|TFAP2A|RELB|TBK1|DAB2IP|MAPK3|VPS11|CLTA|NFKB1|TYRO3|RAB9A|MAPK1|NFKB2|EPS15|ACTB|TIAM1|IKBKE|EP300|CAV2|TPCN2|PIK3R1|ITGB1|RAB7A|EIF2S1|ACTN4|TOP1|IQGAP1|ITGA4|PIK3R2|PIK3CD|CLTC|FLNC|CREBBP|ADAM17|VPS18|RAB5A|EIF2AK2|ACTN1|EGFR|RHOC|RELA|KPNA1|RAC1,0.0381000005
WP_EBSTEIN_BARR_VIRUS_LMP1_SIGNALING,52.2,0.6942507164,IRAK1|MAP3K7|MAP3K3|NFKB1|MAPK1|NFKB2|MAPK8|PDLIM7|HSP90AA1|IKBKB|IKBKG|RELA,0.9368000031
