Signature ID,Percent Overlap (P605_H_p),adj p-val (P605_H_p),Overlap (P605_H_p),Score (P605_H_p)
WP_AMP_ACTIVATED_PROTEIN_KINASE_SIGNALING,43.3,0.0095319149,ACACA|RPTOR|TSC2|EEF2|PFKFB3|EIF4EBP1|CRTC2|PRKAB1|EEF2K|TSC1|STK11|CDKN1A|MTOR|GYS1|CAMKK2|FASN|PIK3R1|STRADB|RPS6KB1|HMGCR|CAMKK1|PRKAG2|CCNA2|AKT2|PRKAA1|PRKAA2|PRKAB2|LIPE|ELAVL1,4.7792000771
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,26.3,0.8177327538,MAPK14|MAP2K2|BAD|ALS2|GPX1|TNFRSF1A|DERL1|RAC1|RAB5A|DAXX,-0.5634999871
WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER,57.8,0.0095319149,PRKDC|MAPK14|ELK1|RPTOR|TSC2|SMARCA4|PXN|ARID1A|RICTOR|CHEK1|EIF4EBP1|SOS1|GAB1|MAP2K2|BAD|ARID1B|RAF1|TSC1|SMARCC2|MAP2K1|ABCC4|MAPK8|MTOR|SMARCD2|STAT3|MAPK3|PTPN11|RAD50|BRCA1|RB1|FOXA1|E2F1|BLM|CDK1|CDK2|JUN|RAP1A|DOCK1|FKBP5|ATM|RAPGEF1|PAK1|SMARCC1|MAPK1|AR|MSH6|CDC25B|ATR|CRK|ATF1|STAT1|NDRG1|BARD1|ACTL6A|PTK2B|SMAD2|PTEN|ETV4|SPRY2|RASA1|SMAD3|HSD17B4|MYC,4.3793997765
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,65.5,0.0095319149,ZNF318|NCOA3|NCOR1|NCOR2|KAT7|FLNA|TGFB1I1|EP300|SIN3A|UBE3A|STUB1|CTNNB1|NCOA2|FKBP4|STAT3|BRCA1|RB1|CREB1|PIK3R1|TGIF1|FOXO1|PATZ1|JUN|RNF14|RUNX2|RAN|RELA|EGFR|CAV1|NCOA4|AR|SMAD4|LIMK2|BAG1|PTK2|ROCK2|ROCK1|NCOA1|CREBBP|PIAS1|CCNE1|ETV5|KAT2B|NR2C2|SRC|PTEN|PIAS2|PIAS4|GSK3B|SMAD3|CDC42|KAT5|RAC1|SIRT1|DSTN|DAXX|RAD9A,5.6690998077
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY,51.5,0.9120958084,SOS2|MAPK14|RPTOR|TSC2|RICTOR|RPS6KA3|MAP3K7|EIF4EBP1|SOS1|PTPN1|PRKAB1|MAP4K4|MAP2K2|MAP2K3|IRS2|MINK1|MAP3K4|IRS1|RAF1|TSC1|MAP2K1|SREBF2|MAPK8|MTOR|RPS6KA4|RPS6KA1|GYS1|MAPK3|FLOT1|PIK3C2A|FASN|PIK3R1|MAP2K7|FOXO1|MAPK9|MAP3K11|MAP3K3|RPS6KB1|MAP3K12|SLC2A1|RAPGEF1|MAPK6|CBLB|MAPK1|MAP4K2|FOXO3|MAP3K1|MAP4K5|MAP3K2|MAP4K3|TRIP10|PRKAG2|CRK|CAP1|MAPKAP1|AKT2|PRKAA1|PIK3R4|SHC1|CBL|MAP2K4|PDPK1|PRKAA2|PRKAB2|GSK3B|MAP3K6|EXOC7|MAP3K8,0.3262999952
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY,35.7,0.5177195686,JUND|RAF1|PTPN11|IL6ST|TGFBR2|MAPK1|SMAD4|COL1A1|RRAS|SMAD3,1.3524999619
WP_ANTIVIRAL_AND_ANTI_INFLAMMATORY_EFFECTS_OF_NRF2_ON_SARS_COV_2_PATHWAY,31.2,0.8538738667,PRKG2|HMOX1|RELA|IKBKB|SLC7A11|IKBKG|NFKB1|GCLC|GCLM|NFE2L2,0.4363000095
WP_APOPTOSIS,29.5,0.0490958904,RIPK1|SCAF11|CASP2|BAD|DFFA|PIK3R1|BNIP3L|JUN|RELA|BCL2L11|IKBKB|IKBKG|MAP3K1|TNFRSF1A|NFKB1|CASP4|TNFRSF21|CASP10|FAS|MAP2K4|TRAF2|TRAF1|HELLS|TRAF3|CASP6|MYC,3.4447000027
WP_APOPTOSIS_MODULATION_AND_SIGNALING,31.5,0.6562042268,PEA15|RIPK1|BAG3|BIRC7|CASP2|BAD|DFFA|MAPK8|PRKD1|MAPK3|PTPN13|JUN|MADD|AIFM1|BNIP3|BCL2L11|TNFRSF10A|IKBKB|IRAK1|TNFRSF1A|TRAF6|NFKB1|CASP4|CASP10|FAS|MYD88|TRAF3|CASP6|DAXX,1.0656000376
WP_APOPTOSIS_RELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,52.8,0.0281654721,VIM|HSPB1|AXIN1|PAK2|JUND|SERBP1|SQSTM1|CTNNA1|BCL3|F2R|CDKN1A|RIPK2|ETS1|ABL1|NET1|RPS6KB1|HSPD1|MAPK1|PKN1|PTK2|NFKB1|TNFRSF21|PTK2B|GCLC|ERBB3|TRAF1|HELLS|NRG1,3.2051000595
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,35.1,0.4254959899,LMNA|SLC8A1|CTNNA1|ACTN4|ITGB4|PKP2|CTNNB1|EMD|ITGB1|ITGA5|DSG2|DSP|ITGA4|ITGB5|ACTB|ITGA3|CDH2|DMD|TCF7L2|ATP2A2|ACTN1|ITGB3|DAG1|JUP|ACTN2|CACNB3,1.5683000088
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,50,0.0095319149,NCOR2|NF1|EP300|NCOA7|NRIP1|PSRC1|RAF1|MAP2K1|CDKN1A|HSP90AA1|RB1|E2F1|CDK2|RELA|EGFR|MAPK1|CDC37|ARNT|NFKB1|SRC|GCLC|NFE2L2|MYC,6.3712000847
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873,33.3,0.7555233611,JUND|JUNB|EP300|HSP90AA1|JUN|EGFR|MYOF|SLC7A5|CDC37|NCOA1|ARNT|CAP2|SRC|NFE2L2|PTGES3,0.7048000097
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE,71.1,0.1575523123,PRKDC|TP53BP1|HSPB1|RIF1|TRIM28|NBN|TSC2|MDC1|CHEK1|ATF2|STK11|RBBP8|MTOR|RAD50|CDK1|HDAC4|HMGN1|ATM|G6PD|IKBKG|ATR|CDK5|LBR|PRKAA1|NFKB1|PPM1D|RNF20|RNF8|AURKB|BUB1|KAT5|RNF40,2.4851000309
WP_ATM_SIGNALING_PATHWAY,60,0.9205955335,TP53BP1|NBN|RIPK1|MDC1|CHEK1|ATF2|CASP2|CDKN1A|TLK1|RAD50|BRCA1|ABL1|CREB1|CDK1|CDK2|JUN|MAPK9|ATM|IKBKG|CCNE1|FANCD2|CDC25C|MDM4|RAD9A,0.2129999995
WP_AUTOPHAGY,60,0.3438879294,RPTOR|ULK1|PRKAB1|MTOR|AMBRA1|AKT1S1|ATG9A|ATG16L1|ATG13|RB1CC1|UVRAG|PRKAG2|PRKAA1|PIK3R4|WIPI2|PRKAA2|PRKAB2|DEPTOR,1.7961000204
WP_A_NETWORK_MAP_OF_MACROPHAGE_STIMULATING_PROTEIN_MSP_SIGNALING,53.7,0.2159036145,VIM|HSPB1|ACACA|MAPK14|ELK1|RPS6KA3|PDCD4|GAB1|MAP2K2|RAF1|MAP2K1|CTNNB1|RPS6|MAPK8|MTOR|PLCG1|RPS6KA4|RPS6KA1|MAPK3|PARP1|ITGB1|ABL1|PIK3R1|JUN|MAPK9|RELA|RPS6KB1|SLC2A1|MAPK1|CDH2|PTK2|LDHA|NDRG1|NFKB1|SHC1|SRC|SMAD2|PTEN|PDPK1|PRKAA2|GSK3B|SMAD3|SMAD5|ZEB2,2.0878999233
WP_BARDET_BIEDL_SYNDROME,30.7,0.8965433596,SUFU|SCAPER|GLI2|TRAF3IP1|IFT43|INPP5E|NEK1|GLI3|CEP41|USP9X|TRIM32|SCLT1|LZTFL1|NPHP3|CEP164|LCA5|FLCN|SDCCAG8|RP2|PKD2|OCRL|EVC|ARL3|PTCH1|ARL6|ARL13B|IFT140,0.3869999945
WP_BASE_EXCISION_REPAIR,45.2,0.7091401823,POLD3|HMGB1|PNKP|NTHL1|LIG1|PARP1|MBD4|POLE3|POLE|UNG|POLD2|LIG3|XRCC1|NEIL3,0.798600018
WP_BDNF_TRKB_SIGNALING,51.5,0.6689541238,TSC2|EIF4EBP1|SOS1|GAB1|EEF2K|TSC1|MAP2K1|MTOR|PLCG1|RPS6KA1|CREB1|MKNK1|RPS6KB1|BRAF|GAB2|MAPK1|SHC1,0.9599000216
WP_BLADDER_CANCER,37.5,0.6265917795,MAP2K2|RAF1|MAP2K1|CDKN1A|RB1|E2F1|PIK3R1|ARAF|EGFR|BRAF|MAPK1|SRC|ERBB2|RASSF1|MYC,-1.0964000225
WP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,60.6,0.7902245766,MAPK14|ELK1|TSC2|EEF2|RPS6KA3|SQSTM1|EIF4EBP1|NCK1|CRTC1|MAP2K2|IRS2|BAD|IRS1|RAF1|EIF2S2|MAP2K1|DLG1|MEF2A|CTNNB1|RPS6|MAPK8|NSF|MTOR|PLCG1|RPS6KA1|PRKCD|SH2B1|CAMK4|TIAM1|STAT3|MAPK3|PTPN11|YBX1|CREB1|PIK3R1|JUN|PTPRF|RAP1A|MAPK9|DPYSL2|RELA|APC|RPS6KB1|ADAM17|RANBP9|CFL1|FRS2|RAB3A|MAPK1|RHOG|GRIP1|IKBKB|CDH2|KSR1|FOXO3|IKBKG|MAP3K1|MAP3K2|MEF2C|CDKL5|CYFIP1|TRAF6|STAT1|CDK5|KIDINS220|PRKAA1|NFKB1|STAT5B|FYN|VAV2|SHC1|SRC|EIF2S1|PTK2B|NCK2|NFATC4|PDPK1|PRKAA2|IGF2BP1|GSK3B|CDC42|SH2B2|RAC1,0.6032000184
WP_BREAST_CANCER_PATHWAY,31.8,0.6539342568,NBN|AXIN1|SOS2|NCOA3|SOS1|MAP2K2|RAF1|LRP6|MAP2K1|CTNNB1|CDKN1A|NOTCH2|MTOR|MAPK3|PARP1|RAD50|BRCA1|RB1|E2F1|PIK3R1|JUN|ATM|ARAF|APC|RPS6KB1|EGFR|BRAF|FZD6|MAPK1|AXIN2|ATR|NCOA1|TCF7L2|CSNK1A1|AKT2|DDB2|SHC1|BRCA2|NFKB2|CSNK2B|CSNK2A2|PTEN|ERBB2|GSK3B|SKP1|AKT3|KIT|E2F3|MYC,-1.0085999966
WP_BURN_WOUND_HEALING,16,0.0387901178,HMGB1|S100A11|KLF4|ACTA1|ICAM1|BRD4|CDK16|NFKB1|COL1A1|SMAD3|MYD88|TNC,-3.5409998894
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,53.3,0.970857715,MAPK14|ELK1|MAP3K7|SOS1|NCK1|GAB1|MAP2K2|ATF2|GTF2I|RAF1|MAP2K1|MAPK8|PLCG1|RPS6KA1|PRKCD|ETS1|PTPN11|NFATC2|CREB1|PIK3R1|BCL6|FOXO1|JUN|MAPK9|LYN|RELA|BRAF|GAB2|RAPGEF1|MAPK1|IKBKB|LCK|IKBKG|CRK|PIP5K1A|SH3BP2|NFKB1|FYN|INPP5D|VAV2|CARD11|SHC1|CBL|PDPK1|NFATC3|GSK3B|CDC42|RAC1|MYC,0.0614
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,22.5,0.7161761801,ITPR3|STIM2|PLCB3|SLC8A1|PRKAR1A|FKBP1A|RGS10|PRKAR1B|PRKD1|PRKCD|CAMK4|PRKCA|ARRB1|RGS3|ATP1B3|GNG12|RGS14|PRKACA|PRKAR2B|ITPR2|ATP2A2|YWHAZ|YWHAG|ATP2B1|ITPR1|PRKAR2A|ADCY6|CAMK2D|PRKCE|GNB1|ADCY9|ADCY3|CAMK2G|CACNB3,-0.7871000171
WP_CAMKK2_PATHWAY,69.7,0.0156884718,RPTOR|STIM1|SQSTM1|ARHGEF7|EP300|RAF1|TSC1|MTOR|CAMK4|MAPK3|CAMKK2|NFATC2|CREB1|HDAC4|HMOX1|GIT1|RELA|MAPK1|ICAM1|DNM1L|NFE2L2|RAC1|SIRT1,3.8143000603
WP_CANCER_IMMUNOTHERAPY_BY_PD_1_BLOCKADE,47.8,0.0095319149,STAT3|PTPN11|NFATC2|JUN|HLA-A|LCK|NFKB1|NFAT5|NFATC1|NFATC4|NFATC3,-4.173500061
WP_CARDIAC_HYPERTROPHIC_RESPONSE,61.8,0.970857715,MAPK14|MAP3K7|MAP2K2|MAP2K3|CDK9|RAF1|MAP2K1|MEF2A|MAPK8|MTOR|PRKD1|MAPK3|NFATC2|PRKCA|HDAC7|MAP2K7|HDAC5|HDAC4|MAPK1|IKBKB|IKBKG|MAP3K1|HDAC9|TNFRSF1A|CDK7|AKT2|NFKB1|MAP2K4|CAMK2D|PDPK1|GSK3B|IKBKE|RAC1|NRG1,0.0610000007
WP_CARDIOMYOCYTE_SIGNALING_PATHWAYS_CONVERGING_ON_TITIN,33.3,0.5398032787,PRKAR1A|MAP2K2|RAF1|MAP2K1|PRKCA|PRKG2|MAPK1|PRKACA|NBR1|MYPN|SRF,1.3293999434
WP_CELL_CYCLE,56.7,0.0156884718,PRKDC|ANAPC4|BUB3|CHEK1|SMC3|RBL1|EP300|ANAPC1|MCM2|MAD1L1|CDKN1A|RB1|E2F1|ABL1|FZR1|CDK1|CDC16|CDK2|ORC1|ZBTB17|ATM|CCNE2|MCM3|TTK|WEE1|CDC7|MCM7|SKP2|SMAD4|PTTG1|CDC25B|ESPL1|ATR|ORC6|DBF4|RBL2|CDK7|CDC6|ANAPC2|MCM4|CCNA2|CCNB2|TFDP2|PKMYT1|YWHAZ|CDC27|CCNE1|ANAPC7|YWHAG|ANAPC5|STAG1|ORC2|SMAD2|BUB1|MCM6|CDC20|RAD21|CDC25C|GSK3B|SKP1|CDC14A|SMAD3|STAG2|TFDP1|CCNH|E2F3|CDC23|MYC,-4.1273999214
WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION,15.2,0.133404382,HOMER3|NES|SOX10|GPHN|PPFIA1|DLG1|KLF4|CNP|ITGB1|MAP2|ERC1|CDH2|CLDN11|MSX2|TWIST1|CASK|ROBO1|NR4A2|TPM1|TNC,2.6726999283
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,50,0.2121714421,PARD3|TIAM1|STAT3|ARF1|JUN|TRIO|PAK1|CDH11|AKT2|KIDINS220|TWIST1|EFNB2|AKT3|RAC1|EFNB1,-2.1066000462
WP_CHEMOKINE_SIGNALING_PATHWAY,28.5,0.5037878788,BCAR1|SOS2|PLCB3|PXN|SOS1|RAF1|PARD3|MAP2K1|PRKCD|TIAM1|STAT3|MAPK3|PIK3R1|RAP1A|ARRB1|LYN|RELA|STAT2|BRAF|PAK1|MAPK1|GNG12|WASL|IKBKB|PTK2|FOXO3|IKBKG|ROCK2|ROCK1|DOCK2|TIAM2|CRK|AKT2|STAT1|NFKB1|STAT5B|VAV2|SHC1|PTK2B|ADCY6|GNB1|GSK3B|AKT3|ADCY9|ADCY3|CDC42|RAC1,-1.4293999672
WP_CHOLESTEROL_METABOLISM,18.1,0.6952445346,LRPAP1|OSBPL5|VAPA|HMGCS1|LDLRAP1|HMGCR|VDAC1|LBR|DHCR7|STARD3|NSDHL|MVD|LDLR,0.8755000234
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCH_RUSSELL_PATHWAYS,21.3,0.9958932238,SREBF2|HMGCS1|FASN|HMGCR|ACSL3|ACSL4|LBR|DHCR7|NSDHL|MVD,0.0026
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,46.6,0.5187652676,AXIN1|EXOC2|BAD|RAF1|MAP2K1|CTNNB1|MAPK8|CDKN1A|MAPK3|MLH1|JUN|MAPK9|TBK1|ARAF|APC|TGFBR2|BRAF|BCL2L11|MAPK1|AXIN2|SMAD4|MSH6|TCF7L2|CSNK1A1|AKT2|DDB2|APPL1|RALB|SMAD2|GSK3B|AKT3|SMAD3|RAC1|MYC,-1.3489999771
WP_CILIARY_LANDSCAPE,39.1,0.7347596618,VIM|TNKS1BP1|RBM14|EHBP1|TFAP2A|ERF|WNK1|RABEP2|VAPB|EXOC2|TRAF3IP1|IFT43|RAB14|PGRMC2|EXOC4|SMC4|NUP133|ARHGDIA|CTNNB1|MCM2|YAP1|CEP97|DYNC1LI1|IQGAP1|CNOT1|NUP88|MFAP1|CEP170|POM121|RB1|EIF5B|DYNC1I2|RAB2A|IQGAP3|COPS5|TBC1D4|RAB8A|APC|WHRN|DYNC1H1|MCM3|EXOC3|RANBP9|CD2BP2|WEE1|ARFGAP3|EXOSC9|LZTFL1|ACSL3|MCM7|APMAP|NUDC|ANKS6|RANBP10|MCM9|CREBBP|WDR26|LCA5|DDX5|MCM4|PSMD12|PSMC6|NFKB1|RPGR|EXOC1|EFTUD2|EXOC5|EXOSC2|STOM|MYL6|EXOSC4|RALB|EXOC6|MAPRE2|MCM6|DOCK5|PAFAH1B1|EXOC7|EXOC8|IFT140|RAC1|CDR2|PSMD8|MCM10,0.8008999825
WP_CILIOPATHIES,29.3,0.4555573714,SUFU|TMEM237|CSPP1|GLI2|TRAF3IP1|IFT43|INPP5E|SPAG1|NEK9|TMEM17|CENPF|NEK1|KIAA0753|TTBK2|GLI3|ARL2BP|NPHP4|CEP41|POC1B|USP9X|DDX59|TRIM32|SCLT1|LZTFL1|NPHP3|C2CD3|GLIS2|CCDC28B|ANKS6|CEP164|CEP120|LCA5|ALMS1|FLCN|TOPORS|SDCCAG8|RP2|PKD2|OCRL|PIK3R4|CEP78|OFD1|HYLS1|FAM161A|DNAAF2|ADCY6|EVC|ARL3|PLK4|ARL6|ATXN10|ARL13B|AHI1|IFT140,-1.5838999748
WP_CIRCADIAN_RHYTHM_GENES,36.3,0.0964187328,PRKDC|METTL3|OGT|JUND|NCOR1|KDM5A|THRAP3|PSPC1|HNRNPD|CRTC1|EP300|SIN3A|UBE3A|RAI1|NRIP1|NCOA2|SETX|MAPK8|PML|TOP2A|DHX9|NONO|TIMELESS|ZFHX3|CREB1|CRY1|CSNK1D|SFPQ|JUN|PRKG2|MAPK9|RBM4|DYRK1A|RELB|CLOCK|GFPT1|BHLHE41|PROX1|MAGED1|SUV39H2|PER3|ROCK2|PPP1CC|ARNT|PER2|NFIL3|DDX5|BHLHE40|PPARG|PPP1CA|MTA1|PRKAA1|MYBBP1A|NAMPT|PHLPP1|RBM4B|PPP1CB|NR1D1|TOP1|FAS|CSNK1E|CRY2|PTEN|PRKAA2|GSK3B|SKP1|HDAC3|EZH2|KLF9|HNRNPU|PER1|SIRT1|SUV39H1,2.828099966
WP_CKAP4_SIGNALING_PATHWAY_MAP,45,0.897291731,TJP1|VIM|MAPK14|GLI2|ITGB4|MAP2K2|PARD3|MAP2K1|CTNNB1|CD74|GOLPH3|BRCA1|E2F1|ITGB1|ITGA5|CDK1|JUN|CD44|DSP|RELA|ATM|TGFBR2|EGFR|CKAP4|BCL2L11|MAPK1|TNFRSF10A|SMAD4|DUSP6|TNFRSF1A|STAT1|CCNB2|NFKB1|DAP3|CASP4|CCNE1|TWIST1|SRC|FAS|PTK2B|PTEN|PRKAA2|GSK3B|CAND1|SMAD3|PTCH1|TRAF1|ZEB1|MYC|RAD9A,0.3404000103
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,50.6,0.7357453038,PBRM1|ACACA|RPTOR|TSC2|GAPDH|SETD2|SQSTM1|ALDOA|EP300|TSC1|ENO1|TPI1|MTOR|KDM5C|TOX2|STAT3|ENO2|FASN|PHGDH|AKT1S1|GPI|PFKM|EGFR|SLC2A1|BHLHE41|KSR1|PGK1|LDHB|LDHA|GRB10|ALDOC|CREBBP|ARNT|PGM1|ACLY|PTEN|BAP1|PFKP|PSAT1|PGM2|DEPTOR|MDH1|ZEB1,-0.7366999984
WP_CLOCK_CONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,33.8,0.3298751539,HMGB1|ULK1|SQSTM1|PLEKHM1|MTOR|AMBRA1|CSF1|CRY1|RUNX2|CLOCK|ATG16L1|ATG13|RB1CC1|BMPR2|ARHGAP4|BHLHE41|SMAD4|BHLHE40|TRAF6|FYCO1|VCP|NFATC1|EFNB2|PRKAA2|SMAD5|TRAP1|PER1,1.9114999771
WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,50,0.8596375652,CDCA5|PDS5B|SMC3|NIPBL|PPP2R5D|CDK1|APC|PTTG1|ESPL1|ESCO2|PDS5A|AURKB|RAD21|PPP2R5C|STAG2|PPP2R5A|PPP2CB,-0.445600003
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,36.6,0.6970462664,MAP2K2|RAF1|MAP2K1|CAMK4|MAPK3|PRKCA|CREB1|RAP1A|ARAF|ACTB|MAPK1|PRKACA|PPP1CC|PPP1CA|PPP1CB,0.8439000249
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,15.1,0.1865563376,DLGAP5|PARD6B|PARD3|SCRIB|MARK2|MARK3|PARD6G|TYRO3|CAP1|CASP10|AXL|FAS|PRKCI|ITGB3|ATP8B2|ATP11C,-2.4042000771
WP_COPPER_HOMEOSTASIS,22.6,0.0997550657,ADAM9|FOXO1|JUN|COMMD1|APC|ATP7A|ADAM17|FOXO3|SLC31A1|PTEN|ADAM10|GSK3B,-2.9114999771
WP_CORI_CYCLE,64.7,0.5046118916,PGAM1|GAPDH|ALDOA|TPI1|GPI|SLC2A1|G6PD|PGK1|LDHA|PFKP|TALDO1,-1.4090000391
WP_CORTICOTROPIN_RELEASING_HORMONE_SIGNALING_PATHWAY,36.6,0.0095319149,TRIM28|ACACA|MAPK14|JUND|ELK1|JUNB|TFAP2A|FOSL1|RAF1|MAP2K1|CTNNB1|NCOA2|MAPK8|HSP90AA1|PLCG1|PRKCD|MAPK3|PARP1|PRKCA|CREB1|FOSL2|MAPK9|ARRB1|RELA|BRAF|MAPK1|PTK2|NFKB1|PRKCI|GNB1|PRKAA2|NR4A2|GSK3B|JUP,4.3492999077
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,50,0.6656,RPS6KA3|RPL34|RPS5|RPS6|RPS6KA1|RPS20|RPS27|RPS10|RPS13|RPS2|RPL26|RPS17|RPS29|RPS6KB1|RPS3A|RPL17|RPLP2|RPL31|RPL15|RPL13|RPL19|RPS9|RPS7|RPL4|RPL12|RPL18A|RPS3|RPL29|RPSA|RPL18|RPL30|RPL3|RPL21|RPS8|RPS23|RPLP0|RPL23|RPL23A|RPL24|RPS4X|RPL7|RPL11|RPS16|FAU,1.0139000416
WP_CYTOSOLIC_DNA_SENSING_PATHWAY,20.5,0.8555366596,CYLD|RIPK1|TREX1|TBK1|RELA|TRIM25|IKBKB|IKBKG|MAVS|NFKB1|CASP10|ADAR|IKBKE|POLR3C|POLR3G,-0.4930000007
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,68.8,0.970857715,SYTL2|SYTL5|MLPH|SYTL4|RAB27A|MADD|GCC2|UNC13D|TBC1D10A|SYTL3|EXPH5,0.0715000033
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,25,0.5502707071,SALL1|GLI2|ILK|CTNNB1|EYA1|GLI3|ITGB1|BMPR2|GRIP1|ETV4|CRIM1|CELSR1|ROBO1|RARG|CTDNEP1,1.2510000467
WP_DISTURBED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,25.7,0.1456239673,ITPR3|STIM1|FKBP1A|TGFBR2|SNTB1|SMAD4|HSPA9|DMD|VDAC1|ITPR2|PRKAA1|NFKB1|ITPR1|SMAD2|PLA2G4A|CAMK2D|PRKAA2|DAG1|SMAD3,-2.502300024
WP_DNA_DAMAGE_RESPONSE,43.5,0.0156884718,PRKDC|NBN|CHEK1|TLK2|CDKN1A|RFC1|PML|TLK1|RAD50|BRCA1|RB1|E2F1|ABL1|CREB1|CDK1|CDK2|ATRIP|ATM|CCNE2|ATR|CDK5|CCNB2|DDB2|CCNE1|RPA2|FANCD2|FAS|CDC25C|MYC|RAD9A,3.738699913
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,40,0.1255077742,AXIN1|SOS2|HMGB1|FOSL1|MAP3K7|SOS1|MAP3K4|BAD|IRS1|CTNNB1|MAPK8|CDKN1A|PIK3C2A|ABL1|PIK3R1|BCL6|JUN|MAPK9|ATM|APC|BCL2L11|MAPK1|SMAD4|FOXO3|MAP3K1|RBL2|TCF7L2|AKT2|NFKB1|PIK3R4|PIK3C2B|SHC1|NFKB2|PTEN|ERBB2|GSK3B|PPP2R5C|AKT3|SMAD3|CDC42|LDLR|RAC1|PCK2|MYC,-2.5838000774
WP_DNA_IR_DAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,64.2,0.7555233611,PRKDC|TP53BP1|TRIM28|NBN|RECQL4|MDC1|CHEK1|HERC2|SMARCC2|MCM2|RBBP8|PML|PARP1|RAD50|BRCA1|MLH1|FOXM1|E2F1|CDK1|BCL6|RECQL5|CDK2|UIMC1|ATRIP|ATM|RFWD3|BRIP1|PALB2|EXO1|WRN|IKBKG|MCPH1|RMI1|CEP164|ATR|UPF1|SMARCAL1|CLSPN|BARD1|USP1|RPA1|PPM1D|RECQL|RPA2|BRCA2|FANCD2|XRCC5|TOPBP1|CDC25C|DCLRE1A|FANCI|RAD9A,-0.6467999816
WP_DNA_IR_DOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM,63.6,0.8243297843,PRKDC|TP53BP1|RIF1|TRIM28|NBN|HSF1|MDC1|CHEK1|SMC3|ATF2|YAP1|PARP1|RAD50|BRCA1|E2F1|ABL1|BLM|ATM|EXO1|MCPH1|ATR|STK3|UPF1|TRAF6|LATS1|CDK5|ACTL6A|BRCA2|FANCD2|RNF8|CDC25C|RASSF1|TERF2|KAT5|RAD9A,0.538500011
WP_DNA_MISMATCH_REPAIR,56.5,0.6970462664,POLD3|PMS2|LIG1|RFC1|MLH1|EXO1|MSH6|POLE3|POLE|RPA1|POLD2|RPA2|RFC3,0.8640999794
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,51.7,0.9095804742,PRKDC|NBN|POLD3|PMS2|HMGB1|PNKP|CHEK1|RAD23B|NTHL1|LIG1|XPC|RFC1|RAD23A|PARP1|RAD50|BRCA1|MLH1|XRCC4|XRCC6|RAP1A|MNAT1|ATM|ERCC6|BRIP1|FANCE|CUL4B|PALB2|WDR48|EXO1|MSH6|WRN|MBD4|CETN2|ATR|ERCC5|POLE3|POLE|UNG|CDK7|USP1|REV3L|RPA1|DDB2|POLD2|LIG3|RPA2|POLM|BRCA2|FANCD2|XRCC1|FANCM|XRCC5|GTF2H4|NEIL3|CUL4A|FANCI|RAD51C|TERF2|RFC3|REV1|CCNH|FAAP100,0.2444999963
WP_DNA_REPLICATION,57.1,0.0575509994,POLD3|CDT1|MCM2|RFC1|CDK2|POLA1|ORC1|MCM3|CDC7|MCM7|ORC6|PRIM2|DBF4|POLE|CDC6|MCM4|RPA1|POLD2|RPA2|ORC2|MCM6|POLA2|RFC3|MCM10,-3.5014998913
